Injury,State,FireDeptID,Month,Day,Year,IncidentNumber,IncidentType,AddressIsWildland,AidGivenOrReceived,TimeNotified,TimeArrived,ShiftCoveringIncident,Alarms,District,ActionTaken1,ActionTaken2,ActionTaken3,ApparatusUsed,SuppressionApparatus,EMSApparatus,OtherApparatus,SuppressionPersonnel,EMSPersonnel,OtherPersonnel,MutualAid,PropertyUseCode,Address,ZipCode
0,NE,01011,10,31,1999,0990286,462,N,N,1500,1503,B,1,,92,,,N,2,0,2,5,0,0,N,972,EPPLEY AIRFIELD,68119
0,NE,01011,11,02,1999,0990289,462,N,N,1200,1203,B,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD OMAHA,68110
0,NE,01011,11,02,1999,0990290,320,N,N,1440,1447,B,1,,22,31,,N,2,0,2,10,0,0,N,171,EPPLEY AIRFIELD,68110
0,NE,01011,11,03,1999,0990291,462,N,N,1300,1303,A,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,11,08,1999,0990293,740,N,N,0900,0901,C,1,,92,,,N,2,0,1,5,0,0,N,972,EPPLEY AIRFIELD,68110
0,NE,01011,11,09,1999,0990295,320,N,N,2100,2102,B,1,,22,31,,N,2,0,2,10,0,0,N,171,EPPLEY AIRFIELD,68110
0,NE,01011,11,10,1999,0990296,462,N,N,1315,1318,C,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,11,13,1999,0990297,721,N,1,1030,1035,1,2,,92,,,N,5,0,3,25,0,0,N,972,EPPLEY AIRFIELD,68110
0,NE,01011,11,13,1999,0990298,462,N,N,2000,2005,B,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD,68110
0,NE,01011,11,14,1999,0990299,410,N,N,1011,1013,A,1,,92,,,N,2,0,1,5,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,11,16,1999,0990301,410,N,N,1239,1241,A,1,,41,,,N,2,0,2,6,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,11,16,1999,0990302,320,N,N,1605,1607,A,1,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,11,22,1999,0990308,320,N,N,1005,1006,B,1,,22,31,,N,0,0,1,4,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,11,24,1999,0990313,462,N,N,1140,1144,C,1,,92,,,N,0,0,0,2,0,0,N,974,EPPLEY AIRFIELD,68119
0,NE,01011,11,25,1999,0990316,320,N,N,1551,1552,A,1,,22,31,,N,1,0,1,4,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,11,26,1999,0990317,320,N,N,0807,0809,C,1,,22,31,,N,1,0,1,4,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,11,27,1999,0990318,462,N,N,1200,1204,B,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,11,27,1999,0990319,320,N,N,1240,1242,B,1,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,11,29,1999,0990321,320,N,N,2330,2335,B,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,12,02,1999,0990324,320,N,N,1417,1419,A,1,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,08,1999,0990325,462,N,N,1543,1547,B,1,,92,,,N,1,0,0,2,0,0,N,973,EPPLEY AIRFIELD,68119
0,NE,01011,12,09,1999,0990327,320,N,N,1633,1635,A,1,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,10,1999,0990329,320,N,N,0836,0839,B,1,,22,31,,N,2,0,2,10,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,14,1999,0990332,320,N,N,1700,1702,C,2,,22,31,,N,1,0,1,3,0,0,N,974,EPPLEY AIRFIELD,68119
0,NE,01011,12,20,1999,0990338,320,N,1,0614,0617,B,3,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,21,1999,0990340,320,N,N,1743,1745,C,1,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,21,1999,0990341,462,N,N,2156,2200,C,2,,92,,,N,1,0,0,2,0,0,N,974,EPPLEY AIRFIELD,68119
0,NE,01011,12,25,1999,0990347,462,N,N,1254,1256,C,1,,92,,,N,1,0,1,4,0,0,N,974,EPPLEY AIRFIELD,68119
0,NE,01011,12,25,1999,0990348,320,N,N,1329,1331,C,2,,22,31,,N,1,0,1,4,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,25,1999,0990349,320,N,N,1423,1425,C,3,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,29,1999,0990350,320,N,N,1529,1530,A,1,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,29,1999,0990351,320,N,N,1722,1724,A,1,,22,31,,N,1,0,1,4,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,01011,12,31,1999,0990352,320,N,N,1440,1442,,,,22,31,,N,0,0,1,2,0,0,N,171,EPPLEY AIRFIELD,68119
0,NE,02001,1,09,1999,0010999,110,N,1,1325,1338,D,1,,11,,,N,0,0,3,8,0,0,N,419,8700 S 176TH,68317
0,NE,02001,1,18,1999,0011899,100,N,N,1319,1322,D,1,,11,,,N,0,0,1,3,0,0,N,400,9520 CHESTER ST,68526
0,NE,02001,2,09,1999,0020999,150,N,N,1832,1850,,1,,11,,,N,0,0,3,10,0,0,N,655,140TH & MARTELL RD,68317
0,NE,02001,2,23,1999,0022399,740,N,N,2021,2022,,1,,00,,,N,0,0,2,9,0,0,N,213,50 DOGWOOD ST,68317
0,NE,02001,3,10,1999,0031099,121,N,N,0427,0445,,1,002,11,,,N,0,0,4,8,0,0,N,419,13005 PIONEER LOT 6,68461
0,NE,02001,3,18,1999,0031899,631,N,N,1430,1435,,,,86,,,N,0,0,0,0,0,0,N,655,190 & PIONEERS,68317
0,NE,02001,4,02,1999,0040299,740,N,N,1515,1518,,,,86,,,N,1,0,0,2,0,0,N,962,84TH & HY 2,
0,NE,02001,4,05,1999,0040599,130,N,1,1500,1510,D,1,030,86,,,N,0,0,2,5,0,0,N,961,HY 2 AND HY 43,68317
1,NE,02001,5,10,1999,0051099,100,N,N,1602,1615,,1,,11,,,N,0,0,5,11,0,0,N,UUU,"9611 BURTON, CHENEY",
0,NE,02001,5,11,1999,0051199,740,N,N,2145,2150,,1,,86,,,N,0,0,2,6,0,0,N,419,151 BENNET RD,68317
0,NE,02001,5,23,1999,0052399,130,N,N,2237,2252,,1,,11,,,N,0,0,2,10,0,0,N,962,HY 2,
0,NE,02001,6,23,1999,0062399,730,N,N,1641,1655,,1,017,86,,,N,1,0,3,7,0,0,N,419,19305 PIONEERS BLVD,
0,NE,02001,7,04,1999,0070499,140,N,N,0953,1005,,,017,11,,,N,0,0,1,7,0,0,N,400,12801 PINE LAKE,68317
0,NE,02001,7,06,1999,0070699,130,N,N,2111,2122,,,015,11,,,N,1,0,3,5,0,0,N,961,91 & HY 2,
0,NE,02001,7,07,1999,0070799,130,N,N,1641,1649,,,028,11,,,N,0,0,1,6,0,0,N,961,134 & HY 2,
0,NE,02001,7,19,1999,0071999,651,N,N,2029,2033,,1,047,86,,,N,2,0,0,7,0,0,N,419,780 VAN BUREN,68317
0,NE,02001,10,27,1999,0102799,140,N,1,1503,1518,,,015,11,,,N,0,0,2,9,0,0,N,962,91 & HY 2,
0,NE,02001,11,18,1999,0111899,140,N,1,1630,1640,D,1,039,11,,,N,0,0,3,9,0,0,N,400,10801 S 134TH,68317
0,NE,02001,11,24,1999,0112499,140,N,N,1530,1542,,1,,11,,,N,2,0,0,5,0,0,N,962,S 96 AND SALTILLO,
0,NE,02001,11,26,1999,0112699,150,N,N,2345,2350,,1,015,11,,,N,0,0,3,5,0,0,N,962,84 & YANKEE HILL,
0,NE,02001,12,25,1999,0122599,730,N,1,0811,0815,D,1,025,86,,,N,0,0,5,16,0,0,N,419,14800 YANKEE HILL RD,68317
0,NE,02001,12,31,1999,0123199,140,N,N,1220,1225,,1,,11,,,N,0,0,0,3,0,0,N,962,84 AND HY 2,68317
0,NE,02003,1,01,1999,0990001,110,N,1,0209,0224,3,2,001,11,,,N,3,0,6,20,0,0,N,419,410 NEMAHA,68358
0,NE,02003,1,02,1999,0990004,320,N,1,1814,1823,2,2,001,22,31,,N,0,0,3,12,0,0,N,419,6105 OLIVE CREEK,68358
0,NE,02003,1,06,1999,0990002,350,N,1,0819,0828,1,1,001,22,31,,N,1,0,3,7,0,0,N,962,54 AND FIRTH RD,68358
0,NE,02003,1,07,1999,0990003,320,N,1,1144,1153,1,1,001,22,31,,N,0,0,3,5,0,0,N,419,601 ABRAHAM,68358
0,NE,02003,1,17,1999,0990005,631,N,N,0931,0944,3,1,001,86,,,N,2,0,5,13,0,0,N,931,54 & OLIVE CREEK .25S,68358
0,NE,02003,2,01,1999,0990006,740,N,N,1730,1738,2,2,001,86,,,N,2,0,5,14,0,0,N,419,26303 S 68,68358
0,NE,02003,2,03,1999,0990007,121,N,1,1359,1411,1,2,001,11,,,N,3,0,5,20,0,0,N,419,24405 S 68,68358
0,NE,02003,2,14,1999,0990008,320,N,1,0847,0855,3,1,002,22,31,,N,0,0,3,10,0,0,N,419,.25 148 & PANAMA RD,68419
0,NE,02003,2,21,1999,0990009,110,N,N,1144,1150,3,1,001,11,,,N,2,0,4,18,0,0,N,419,603 EVERETT,68358
0,NE,02003,3,02,1999,0990010,320,N,1,1627,1635,1,1,001,22,31,,N,0,0,2,10,0,0,N,215,.25N 68 & PRINCETON,68358
0,NE,02003,3,02,1999,0990011,110,N,1,1705,1715,2,5,001,11,,,N,7,0,10,75,0,0,N,419,9800 GAGE RD,68358
0,NE,02003,3,08,1999,0990012,320,N,N,2136,2150,2,2,002,86,,,N,0,0,3,10,0,0,N,419,18101 PRINCETON RD,68419
0,NE,02003,3,10,1999,0990013,320,N,N,1219,1228,1,2,002,86,,,N,0,0,2,5,0,0,N,419,110 W 3RD,68419
0,NE,02003,3,12,1999,0990014,320,N,1,2258,2303,2,1,001,22,31,,N,0,0,3,12,0,0,N,419,703 ABRAHAM,68358
0,NE,02003,3,13,1999,0990015,320,N,1,0906,0927,3,1,001,22,31,,N,0,0,1,3,0,0,N,419,406 E 8TH,68358
0,NE,02003,3,14,1999,0990016,740,N,N,0646,0711,3,1,001,86,,,N,0,0,2,8,0,0,N,962,38 & FIRTH RD,68358
0,NE,02003,3,25,1999,0990017,140,N,1,1751,1801,2,2,002,11,,,N,1,0,5,22,0,0,N,931,.5S 148 & PELLA RD,68358
0,NE,02003,4,05,1999,0990018,320,N,1,1257,1305,1,1,001,22,31,,N,0,0,1,5,0,0,N,419,206 E 6,68358
0,NE,02003,4,19,1999,0990019,350,N,1,1758,1809,2,1,001,22,31,,N,1,0,2,10,0,0,N,962,.25N 68 & PRINCETON,68358
0,NE,02003,5,29,1999,0990020,140,N,N,1627,1633,3,1,002,11,,,N,1,0,0,6,0,0,N,962,.5N HY 43 & STAGECOAC,68419
0,NE,02003,6,01,1999,0990021,350,N,1,2137,2144,2,1,002,22,31,,N,2,0,2,13,0,0,N,962,HY 43 & STAGECOACH,68419
0,NE,02003,6,02,1999,0990022,740,N,N,1545,1551,1,1,001,86,,,N,2,0,1,6,0,0,N,419,210 E 5,68358
0,NE,02003,6,08,1999,0990023,140,N,N,2155,2159,2,1,001,11,,,N,1,0,3,13,0,0,N,931,80 & GAGE,68358
0,NE,02003,6,18,1999,0990024,320,N,1,0253,0258,2,1,001,22,31,,N,0,0,1,4,0,0,N,419,308 E 8,68358
0,NE,02003,6,27,1999,0990025,320,N,1,1146,1154,3,2,002,22,31,,N,0,0,2,10,0,0,N,131,HY 43 & PELLA RD,68358
0,NE,02003,6,30,1999,0990026,320,N,1,1756,1801,2,1,001,22,31,,N,0,0,2,11,0,0,N,419,506 RUSSELL,68358
0,NE,02003,7,07,1999,0990027,130,N,N,1947,1953,2,2,001,11,,,N,2,0,4,18,0,0,N,962,120 & FIRTH RD,68358
0,NE,02003,7,26,1999,0990029,110,N,N,0601,0611,1,2,001,11,,,N,2,0,2,7,0,0,N,891,2S 2.5E OF FIRTH,68358
0,NE,02003,7,26,1999,0990030,320,N,1,1851,1859,2,1,002,22,31,,N,0,0,2,8,0,0,N,419,601 LOCUST,68419
0,NE,02003,8,13,1999,0990031,320,N,1,0748,0751,1,1,001,22,31,,N,0,0,1,4,0,0,N,419,501 MAY,68358
0,NE,02003,8,24,1999,0990032,320,N,1,1206,1215,1,1,001,22,31,,N,0,0,1,4,0,0,N,363,2S OF FIRTH,68358
0,NE,02003,8,26,1999,0990033,140,N,N,1556,1608,1,1,001,11,,,N,1,0,1,7,0,0,N,951,120 & ASH RD,68358
0,NE,02003,9,05,1999,0990034,320,N,1,2017,2028,2,2,002,22,31,,N,0,0,2,5,0,0,N,419,27505 S 176,68419
0,NE,02003,9,07,1999,0990035,320,N,1,0605,0613,1,1,001,22,31,,N,0,0,1,8,0,0,N,419,106 E 5,68358
0,NE,02003,9,09,1999,0990036,350,N,1,0952,1004,1,1,001,22,31,,N,0,0,2,7,0,0,N,962,RUSSEL & FIRTH RD,68358
0,NE,02003,9,09,1999,0990037,500,N,N,1424,1430,1,1,001,00,,,N,0,0,1,2,0,0,N,419,707 NEMAHA,68358
0,NE,02003,9,13,1999,0990038,320,N,1,0521,0526,1,1,001,22,31,,N,0,0,1,6,0,0,N,419,405 MAY,68358
0,NE,02003,9,17,1999,0990039,140,N,1,1339,1352,1,2,002,11,,,N,2,0,4,13,0,0,N,931,HY 43 & PRINCETON,68419
0,NE,02003,9,17,1999,0990040,140,N,N,1758,1800,2,1,002,11,,,N,1,0,1,12,0,0,N,931,HY 43 & PRINCETON,68419
0,NE,02003,9,19,1999,0990041,340,N,N,0747,0754,3,1,001,00,,,N,1,0,3,8,0,0,N,931,GAGE CO,68350
0,NE,02003,9,22,1999,0990043,320,N,1,1412,1425,1,1,001,22,31,,N,0,0,1,3,0,0,N,419,702 ABRAHAM,68358
0,NE,02003,9,23,1999,0990042,350,N,1,0735,0746,1,1,001,22,31,,N,0,0,2,11,0,0,N,962,68 & PRINCETON RD,68358
0,NE,02003,9,30,1999,0990044,320,N,1,0621,0624,1,1,001,22,31,,N,0,0,1,4,0,0,N,419,706 ABRAHAM,68358
0,NE,02003,10,03,1999,0990045,110,N,N,1402,1418,3,2,001,41,,,N,2,0,5,15,0,0,N,419,204 E 5,68358
0,NE,02003,10,11,1999,0990046,320,N,1,2348,2359,2,1,001,22,31,,N,0,0,1,7,0,0,N,419,104 E 5,68358
0,NE,02003,10,12,1999,0990047,320,N,1,0841,0854,1,1,002,22,31,,N,0,0,1,6,0,0,N,419,17506 S 176,
0,NE,02003,10,14,1999,0990048,110,N,N,0722,0728,1,2,001,86,,,N,2,0,1,8,0,0,N,816,208 W 3,68358
0,NE,02003,10,15,1999,0990049,320,N,1,1309,1313,1,1,001,22,31,,N,0,0,1,6,0,0,N,215,.25S 68 & PRINCETON,68358
0,NE,02003,10,22,1999,0990050,140,N,N,1515,1528,1,1,001,11,,,N,1,0,2,8,0,0,N,931,35 & PRINCETON,68358
0,NE,02003,10,25,1999,0990051,320,N,N,1435,1446,1,1,001,86,,,N,0,0,1,6,0,0,N,819,257700 S 134,
0,NE,02003,11,04,1999,0990052,140,N,1,1457,1501,1,2,001,11,,,N,1,0,1,7,0,0,N,931,28800 S 120,68358
0,NE,02003,11,13,1999,0990054,320,N,1,0714,0716,3,1,001,22,31,,N,0,0,2,5,0,0,N,419,706 NEMAHA,68358
0,NE,02003,11,24,1999,0990055,561,N,N,2330,2340,2,2,002,11,,,N,2,0,4,10,0,0,N,931,.75N HY 43 & PELLA RD,68419
0,NE,02003,12,10,1999,0990056,320,N,1,0811,0819,1,1,001,22,31,,N,0,0,1,7,0,0,N,419,806 COUNTYSIDE,68358
0,NE,02003,12,10,1999,0990057,320,N,1,1110,1116,1,1,001,22,31,,N,0,0,1,7,0,0,N,419,25011 S 82,68358
0,NE,02003,12,15,1999,0990058,350,N,N,1528,1532,1,1,001,22,31,,N,0,0,1,5,0,0,N,213,.25N 68 & PRINCETON,68358
0,NE,02003,12,15,1999,0990059,320,N,1,2202,2205,2,1,001,22,31,,N,0,0,1,7,0,0,N,311,404 E 8,68358
0,NE,02003,12,21,1999,0990061,320,N,1,2018,2025,2,1,001,11,,,N,0,0,1,6,0,0,N,419,609 MAY,68358
0,NE,02003,12,30,1999,0990062,730,N,N,0205,0208,2,2,001,86,,,N,2,0,4,10,0,0,N,211,.25N 68 & PRINCETON,68358
0,NE,02004,12,29,1999,0000001,110,N,1,0950,0959,1,1,,11,,,N,1,0,3,14,0,0,N,615,4500 W PELLA RD,68368
0,NE,02005,6,06,1999,0000050,531,N,N,1032,1040,,,,41,,,N,3,0,3,11,0,0,N,419,2140 SALTILLO,68430
0,NE,02005,6,07,1999,0000051,320,N,N,1845,1850,,,,22,31,,N,1,0,0,5,0,0,N,419,100 FENCE ROCK CT 20,68372
0,NE,02005,6,07,1999,0000052,320,N,N,1540,1546,,,,22,31,,N,1,0,2,4,0,0,N,419,100 FENCEROCK CT #20,68372
0,NE,02005,6,08,1999,0000053,320,N,N,2127,2132,,,,22,31,,N,1,0,3,7,0,0,N,419,4200 OLIVE CREEK RD,68372
0,NE,02005,6,27,1999,0000054,320,N,N,0414,0417,,,,22,31,,N,1,0,3,8,0,0,N,419,227 LINDALE CIR,68372
0,NE,02005,7,04,1999,0000055,140,N,N,1229,1233,,,,22,31,,N,1,0,0,8,0,0,N,962,7000 HICKMAN RD,68372
0,NE,02005,7,05,1999,0000056,320,N,N,0929,0938,,,,22,31,,N,1,0,0,9,0,0,N,419,10700 STAGECOACH RD,68372
0,NE,02005,7,06,1999,0000057,320,N,N,1700,1709,,,,22,31,,N,1,0,3,7,0,0,N,419,4301 LOCUST ST ROCA,68430
0,NE,02005,7,11,1999,0000058,140,N,N,2242,2248,,,,11,,,N,1,0,0,7,0,0,N,962,7TH AND PINE ST,68372
0,NE,02005,7,11,1999,0000059,320,N,1,2246,2257,,,,22,31,,N,1,0,0,7,0,0,N,962,77 AND 33 HIGHWAY,68372
0,NE,02005,7,16,1999,0000060,170,N,N,1749,1800,,,,22,31,,N,2,0,0,6,0,0,N,419,20705 S 12TH,68372
0,NE,02005,7,17,1999,0000061,320,N,N,2112,2125,,,,92,,,N,2,0,2,8,0,0,N,962,27TH $SALTILLO RD,68430
0,NE,02005,7,23,1999,0000063,320,N,N,1237,1244,,,,22,31,,N,2,0,0,7,0,0,N,962,38th and STAGECOACH R,68372
0,NE,02005,7,30,1999,0000067,320,N,N,0709,0716,,,,92,,,N,1,0,3,8,0,0,N,419,5805 STAGECOACH RD,68372
0,NE,02005,8,05,1999,0000068,320,N,N,2214,2218,,,,22,31,,N,1,0,0,7,0,0,N,419,100 FENCE ROCK CST 21,68372
0,NE,02005,8,07,1999,0000069,320,N,N,0747,0747,,,,00,,,N,1,0,0,7,0,0,N,962,77 & 33 HIGHWAY,68430
0,NE,02005,8,11,1999,0000070,710,N,N,1657,1710,,,,86,,,N,1,0,0,5,0,0,N,419,13105 S 12TH,68430
0,NE,02005,8,14,1999,0000071,320,N,N,1825,1829,,,,86,,,N,1,0,0,10,0,0,N,419,505 MAPEL,68372
0,NE,02005,8,17,1999,0000072,320,N,N,2310,2327,,,,22,31,,N,1,0,0,10,0,0,N,419,134400 S 54TH,68430
0,NE,02005,8,20,1999,0000073,320,N,N,2123,2136,,,,22,31,,N,1,0,0,6,0,0,N,419,13400 S 54TH,68430
0,NE,02005,8,24,1999,0000074,320,N,N,1148,1150,,,,22,31,,N,1,0,1,4,0,0,N,419,414 VILLAGE VIEW,68372
0,NE,02005,9,02,1999,0000076,651,N,N,1652,1700,,,,41,,,N,4,0,0,10,0,0,N,419,18700 S 82ND,68372
0,NE,02005,9,04,1999,0000077,320,N,N,0800,0805,,,,86,,,N,1,0,2,6,0,0,N,419,100 FENCE ROCK CT,68372
0,NE,02005,9,04,1999,0000078,320,N,N,2234,2246,,,,22,31,,N,3,0,0,9,0,0,N,962,77 & 33 HIGHWAY,68430
0,NE,02005,9,06,1999,0000079,500,N,N,0003,0012,,,,86,,,N,3,0,0,8,0,0,N,962,120TH AND PANAMA RD,68372
0,NE,02005,9,08,1999,0000080,320,N,N,0133,0146,,,,22,31,,N,2,0,3,10,0,0,N,962,33 & 77 HIGHWAY,68430
0,NE,02005,9,09,1999,0000081,900,N,N,0348,0405,,,,86,,,N,1,0,0,5,0,0,N,419,12505 SO 25TH,68430
0,NE,02005,9,10,1999,0000083,320,N,N,0733,0751,,,,22,31,,N,1,0,0,7,0,0,N,419,11800 S 5TH,68430
0,NE,02005,9,12,1999,0000084,130,N,N,0505,0519,,,,11,,,N,4,0,0,12,0,0,N,952,27TH AND SALTILLO RD,68430
0,NE,02005,9,15,1999,0000085,651,N,N,1621,1629,,,,86,,,N,2,0,2,7,0,0,N,419,11630 WHITEROCK CIRCL,68430
0,NE,02005,9,17,1999,0000086,130,N,N,2209,2213,,,,22,31,,N,1,0,1,8,0,0,N,419,15520 D ST ROCA,68430
0,NE,02005,9,18,1999,0000087,320,N,N,0025,0042,,,,22,31,,N,1,0,0,6,0,0,N,419,11900 S 12TH,
0,NE,02005,9,20,1999,0000088,320,N,N,2145,2148,,,,22,31,,N,1,0,3,12,0,0,N,419,421 MAIN ST #5,68372
0,NE,02005,9,25,1999,0000089,350,N,N,1421,1426,,,,22,31,,N,3,0,5,12,0,0,N,962,68TH ROCA RD 1\2N,68430
0,NE,02005,9,28,1999,0000090,320,N,N,2042,2049,,,,22,31,,N,1,0,4,8,0,0,N,419,10001 WAGON TRAIN RD,68372
0,NE,02005,9,29,1999,0000091,710,N,N,1747,1755,,,,86,,,N,3,0,2,9,0,0,N,962,33 and 77 highway,68430
0,NE,02005,10,02,1999,0000092,320,N,N,2031,2037,,,,22,31,,N,1,0,3,11,0,0,N,419,9505 HICKMAN RD,68372
0,NE,02005,10,02,1999,0000093,320,N,N,2247,2254,,,,22,31,,N,1,0,0,8,0,0,N,419,13900 S 68TH,68372
0,NE,02005,10,15,1999,0000096,320,N,N,1111,1116,,,,22,31,,N,2,0,1,8,0,0,N,962,54TH AND ROCA RD,68430
0,NE,02005,10,15,1999,0000097,320,N,N,1753,1757,,,,22,31,,N,61,0,1,5,0,0,N,419,421 MAIN ST #1,68372
0,NE,02005,10,16,1999,0000098,140,N,N,1634,1646,,,,11,,,N,4,0,2,9,0,0,N,962,77 & 33 HIGHWAY,68430
0,NE,02005,10,19,1999,0000099,320,N,N,1509,1513,,,,22,31,,N,2,0,0,7,0,0,N,962,68TH AND BENNET RD,68430
0,NE,02005,10,21,1999,0000100,320,N,N,0928,0941,,,,22,31,,N,2,0,3,7,0,0,N,962,33 & 77 HIGHWAY,68430
0,NE,02005,10,23,1999,0000102,140,N,N,1836,1841,,,,11,,,N,2,0,3,11,0,0,N,962,HWY 77 & HICKMAN RD,68372
0,NE,02005,10,25,1999,0000103,740,N,N,1810,1814,,,,86,,,N,3,0,2,11,0,0,N,659,7TH & SALTILLO RD,68430
0,NE,02005,10,26,1999,0000104,320,N,N,1609,1621,,,,22,31,,N,1,0,2,7,0,0,N,962,33 AND SW2,68430
0,NE,02005,10,27,1999,0000105,320,N,N,1313,1325,,,,22,31,,N,2,0,1,7,0,0,N,931,SW 2 AND SPRAGUE RD,68404
0,NE,02005,10,27,1999,0000106,140,N,N,1534,1539,.,,,11,,,N,3,0,2,6,0,0,N,931,54TH AND HICKMAN RD,68372
0,NE,02005,11,08,1999,0000110,140,N,1,1326,1332,,,,11,,,N,4,0,10,15,0,0,N,931,18010 S 54TH,68372
0,NE,02005,11,10,1999,0000111,140,N,N,1758,1810,,,,11,,,N,2,0,1,9,0,0,N,419,21600 S 12TH,68404
0,NE,02005,11,13,1999,0000112,140,N,N,1318,1325,,,,11,,,N,3,0,3,12,0,0,N,659,23006 S 68TH,68372
0,NE,02005,11,18,1999,0000113,600,N,N,1755,1803,,,,86,,,N,1,0,0,10,0,0,N,965,77 AND HICKCMAN RD,68372
0,NE,02005,11,18,1999,0000114,440,N,N,1850,1859,,,,92,,,N,4,0,0,12,0,0,N,419,8901 HICKMAN RD,68372
0,NE,02005,11,21,1999,0000115,651,N,N,0335,0345,,,,86,,,N,2,0,0,12,0,0,N,419,122 WAGON TRAIN AVE,68372
0,NE,02005,11,21,1999,0000116,350,N,N,2101,2107,,,,22,31,,N,3,0,3,13,0,0,N,962,96TH AND HICKMAN RD,68372
0,NE,02005,11,30,1999,0000117,651,N,N,2158,2203,,,,41,,,N,3,0,0,10,0,0,N,419,14700 S 110TH,68430
0,NE,02006,1,01,1999,0000006,320,N,N,0255,0259,C,1,03,00,,,N,0,0,0,0,0,0,N,419,2400 N 40th Street,68508
0,NE,02006,1,01,1999,0000007,320,N,N,0143,0147,C,1,03,00,,,N,1,0,0,4,0,0,N,962,N 48th Street  & Corn,68508
0,NE,02006,1,01,1999,0000009,320,N,N,0238,0243,C,1,,34,,,N,0,0,0,0,0,0,N,419,2031 Riviera Drive,68510
0,NE,02006,1,01,1999,0000014,UUU,N,N,0542,0548,C,1,03,00,,,N,0,0,0,0,0,0,N,419,3241 N 73rd Street,68508
0,NE,02006,1,01,1999,0000014,UUU,N,N,0542,0548,C,1,03,00,,,N,0,0,0,0,0,0,N,419,3241 N 73rd Street,68508
0,NE,02006,1,01,1999,0000015,320,N,N,0715,0718,B,1,02,34,,,N,1,0,0,4,0,0,N,419,1625 N 23rd Street,68508
0,NE,02006,1,01,1999,0000016,320,N,N,0725,0729,B,1,,00,,,N,0,0,0,0,0,0,N,419,7341 Seward Avenue,68508
0,NE,02006,1,01,1999,0000018,320,N,N,1024,1028,B,1,03,00,,,N,0,0,0,0,0,0,N,419,2500 S 74th Street,68508
0,NE,02006,1,01,1999,0000024,320,N,N,1228,1233,B,1,02,00,,,N,1,0,0,4,0,0,N,UUU,Bel-Ridge Drive  & Su,68521
0,NE,02006,1,01,1999,0000025,321,N,N,1253,1257,B,1,02,00,,,N,0,0,0,0,0,0,N,UUU,1000 Q Street,68506
0,NE,02006,1,01,1999,0000026,400,N,N,1254,1259,B,1,03,41,,,N,1,0,0,4,0,0,N,419,5940 Cullen Drive,68510
0,NE,02006,1,01,1999,0000026,400,N,N,1254,1300,B,1,03,92,,,N,1,0,0,4,0,0,N,419,5940 Cullen Drive,68510
0,NE,02006,1,01,1999,0000026,400,N,N,1254,1300,B,1,03,92,,,N,0,0,1,1,0,0,N,419,5940 Cullen Drive,68510
0,NE,02006,1,01,1999,0000026,UUU,N,N,1255,1300,B,1,,UU,,,N,0,0,0,0,0,0,N,UUU,5940 Cullen Drive,68506
0,NE,02006,1,01,1999,0000027,321,N,N,1321,1327,B,1,02,22,31,,N,0,0,0,0,0,0,N,UUU,500 D Street,68506
0,NE,02006,1,01,1999,0000028,320,N,N,1406,1413,B,1,02,00,,,N,1,0,1,4,0,0,N,UUU,I-80 Interstate,68521
0,NE,02006,1,01,1999,0000029,500,N,N,1408,1419,B,1,03,86,,,N,1,0,0,4,0,0,N,419,8000 Sandalwood Drive,68510
0,NE,02006,1,01,1999,0000030,511,N,N,1522,1530,B,1,02,00,,,N,0,0,0,0,0,0,N,429,2737 S Street,68508
0,NE,02006,1,01,1999,0000032,110,N,N,1542,1547,B,1,02,41,,,N,4,0,1,4,0,0,N,419,2228 S 9th Street,68506
